time,DTI,GTI,TA,TPV,Ia,Ig,Eg,Fg,Pg,Va,Vg,Fault
2023-01-28 07:40:00+00:00,228.84633333333332,242.23433333333335,31.210833333333333,39.35573333333333,1.9880000000000002,1.47,1.5391599999999999,50.0358,352.34,183.58,233.16,0.0
2023-01-28 07:45:00+00:00,218.16333333333333,229.129,31.328366666666668,38.70206666666667,1.886,1.364,1.55554,49.96979999999999,328.84,181.84,233.0,0.0
2023-01-28 07:50:00+00:00,235.46766666666667,246.43266666666668,31.2766,38.5805,1.9980000000000002,1.5019999999999998,1.57296,49.9804,358.66,182.3,233.06,0.0
2023-01-28 07:55:00+00:00,296.45933333333335,313.5473333333333,31.023633333333333,38.799,2.574,1.9180000000000001,1.59334,49.951,458.52,184.3,233.34,0.0
2023-01-28 08:00:00+00:00,446.6786666666667,518.608,31.744933333333332,41.597966666666665,4.218367346938775,3.142857142857143,1.6351632653061225,49.957142857142856,745.2244897959183,186.3469387755102,233.9795918367347,0.0
2023-01-28 08:05:00+00:00,410.42533333333336,506.191,32.344500000000004,44.6996,4.044,2.924,1.6894200000000001,49.9758,696.86,183.72,234.2,0.0
2023-01-28 08:10:00+00:00,348.794,363.899,32.258700000000005,44.04036666666667,2.886,2.104,1.7292599999999998,50.041000000000004,504.04,182.14,234.0,0.0
2023-01-28 08:15:00+00:00,349.346,369.7626666666667,32.34686666666666,43.18593333333334,2.928,2.144,1.7637,49.9754,512.8,183.74,234.0,0.0
2023-01-28 08:20:00+00:00,297.1566666666667,306.938,31.988033333333334,42.33193333333333,2.392,1.7619999999999998,1.7959200000000002,50.032,424.66,183.5,233.96,0.0
2023-01-28 08:25:00+00:00,243.34208333333333,253.50916666666666,32.025999999999996,41.110416666666666,1.952,1.44,1.8181800000000001,49.992399999999996,347.48,182.36,233.94,0.0
2023-01-28 08:30:00+00:00,232.61333333333334,242.82299999999998,31.298199999999998,39.97286666666667,1.916,1.39,1.8371600000000001,49.973,335.7,182.44,233.88,0.0
2023-01-28 08:35:00+00:00,193.78966666666668,204.17466666666667,30.831066666666665,38.89873333333333,1.56,1.16,1.85226,50.0334,280.78,180.88,233.6,0.0
2023-01-28 08:40:00+00:00,223.46766666666667,231.46333333333334,30.674966666666666,38.0141,1.838,1.33,1.86632,50.0348,321.92,182.28,234.0,0.0
2023-01-28 08:45:00+00:00,267.27566666666667,282.54566666666665,30.670199999999998,38.45333333333333,2.362,1.778,1.8859199999999998,49.98479999999999,426.54,185.1,234.0,0.0
2023-01-28 08:50:00+00:00,293.17,314.571,30.987033333333336,39.668866666666666,2.556,1.902,1.9139599999999999,50.0146,454.92,185.18,234.0,0.0
2023-01-28 08:55:00+00:00,367.46799999999996,401.375,31.69353333333333,41.02353333333333,3.326,2.442,1.9452,50.0228,582.1,184.94,234.1,0.0
2023-01-28 09:00:00+00:00,469.28799999999995,526.0533333333333,32.57293333333333,43.9437,4.230612244897959,3.0816326530612246,1.9931020408163265,50.02224489795918,735.3469387755102,183.46938775510205,234.55102040816325,0.0
2023-01-28 09:05:00+00:00,449.19866666666667,639.9359999999999,33.33353333333333,46.398700000000005,5.314,3.758,2.04392,50.0428,896.78,180.26,234.7,0.0
2023-01-28 09:10:00+00:00,411.09200000000004,460.38599999999997,33.6291,49.326299999999996,3.448,2.414,2.10582,50.0186,576.14,179.82,234.04,0.0
2023-01-28 09:15:00+00:00,503.9713333333333,641.9723333333334,34.343133333333334,50.0338,5.268,3.738,2.15692,50.046400000000006,891.74,179.44,234.98,0.0
2023-01-28 09:20:00+00:00,358.37100000000004,372.4363333333333,34.2079,49.67243333333333,2.786,1.984,2.2088,50.0128,476.18,179.16,234.0,0.0
2023-01-28 09:25:00+00:00,335.072,361.331,33.47003333333333,47.1874,2.8939999999999997,2.044,2.23702,50.0354,489.54,179.74,234.0,0.0
2023-01-28 09:30:00+00:00,377.20533333333333,400.34299999999996,33.43796666666667,45.98293333333333,3.1239999999999997,2.2159999999999997,2.27172,50.0352,530.06,182.42,234.14,0.0
2023-01-28 09:35:00+00:00,318.418,335.8813333333333,33.158766666666665,44.80993333333333,2.63,1.8980000000000001,2.30438,50.0322,456.44,181.98,234.0,0.0
2023-01-28 09:40:00+00:00,363.60966666666667,385.6766666666667,32.96006666666667,43.59346666666667,3.096,2.198,2.33512,50.031800000000004,527.44,182.8,234.36,0.0
2023-01-28 09:45:00+00:00,403.998,438.2513333333333,32.954966666666664,43.84113333333333,3.588,2.5580000000000003,2.375,50.053000000000004,611.08,184.2,234.16,0.0
2023-01-28 09:50:00+00:00,425.71200000000005,464.23099999999994,33.3767,44.518299999999996,3.708,2.636,2.41986,50.055600000000005,632.12,184.18,234.38,0.0
2023-01-28 09:55:00+00:00,370.04749999999996,401.9075,33.822041666666664,44.97204166666667,3.188,2.25,2.46224,50.062799999999996,539.18,182.76,234.32,0.0
2023-01-28 10:00:00+00:00,307.1886666666667,322.824,33.52066666666667,44.30743333333333,2.5183673469387755,1.8244897959183675,2.494734693877551,50.04795918367347,438.40816326530614,182.28571428571428,234.0,0.0
2023-01-28 10:05:00+00:00,273.485,284.456,32.7236,42.694966666666666,2.1919999999999997,1.624,2.5196799999999997,50.0596,392.38,182.94,234.0,0.0
2023-01-28 10:10:00+00:00,183.24933333333334,190.54933333333335,32.201299999999996,40.6051,1.4280000000000002,1.056,2.53688,50.008599999999994,258.94,178.46,233.92,0.0
2023-01-28 10:15:00+00:00,136.68699999999998,142.706,32.17223333333333,38.327733333333335,1.1,0.802,2.54604,50.014799999999994,197.92,172.6,233.48,0.0
2023-01-28 10:20:00+00:00,152.57833333333335,157.51333333333332,32.0509,36.87213333333333,1.264,0.9640000000000001,2.5534,50.0304,235.74,178.0,233.84,0.0
2023-01-28 10:25:00+00:00,199.72233333333332,209.642,31.75883333333333,36.863200000000006,1.75,1.252,2.5656,50.021800000000006,304.26,182.14,234.0,0.0
2023-01-28 10:30:00+00:00,213.19433333333333,222.6163333333333,31.729733333333332,37.65636666666666,1.798,1.266,2.5806,50.019,307.82,181.42,234.0,0.0
2023-01-28 10:35:00+00:00,202.16,210.77433333333335,32.060633333333335,37.940466666666666,1.69,1.216,2.5956,50.006400000000006,295.62,181.54,233.84,0.0
